customer_id,revenue,number_of_orders,recency_days,purchase,zip_code
7774,326.55,13,255,0,22901
7775,345.95,9,406,0,23233
7776,380.7,12,52,1,20902
7777,79,2,262,0,21157
7778,310.85,11,3,0,22030
7779,37,2,623,0,21234
7780,50,2,337,0,20833
7781,376,12,116,0,22903
7782,1219.79,23,40,1,20817
7783,260.6,11,247,0,21218
7784,114.5,2,257,0,21401
7785,492.75,11,214,0,20007
7786,785.5,20,262,0,22407
7787,162.75,6,369,0,22015
7788,56,2,649,0,22027
7789,562.9,17,7,1,20901
7790,64,1,271,0,21114
7791,154.45,4,744,0,8360
7792,153.5,6,17,1,21144
7793,78,2,327,0,20878
7794,132.45,4,269,1,21234
7795,279,3,171,0,20817
7796,128,4,284,0,22180
7797,129,1,244,0,20164
7798,85,3,624,1,21114
7799,129,1,262,0,22314
7800,333,5,146,1,21146
7801,278.95,10,8,1,19103
7802,290.5,6,268,0,19087
7803,468,7,354,0,22310
7804,253.6,9,205,0,8046
7805,320,6,617,0,21144
7806,236,6,627,0,22554
7807,29,1,151,0,22602
7808,784.95,16,43,1,21771
7809,407,3,278,0,22903
7810,445,8,76,0,8234
7811,98.5,3,141,0,21014
7812,19.5,1,176,0,22310
7813,139,1,262,0,21208
7814,29.5,1,645,0,20007
7815,88,3,41,0,21701
7816,533.35,10,98,1,21093
7817,539.5,10,3,0,8055
7818,0,1,53,1,19067
7819,111,2,839,0,21074
7820,83,3,107,0,22015
7821,1395.95,22,63,0,20015
7822,53.5,2,631,0,21227
7823,2385,85,112,1,21209
7824,4218.25,91,51,1,23233
7825,850.9,21,259,0,8055
7826,57,2,119,0,18901
7827,49.5,1,270,0,22150
7828,29,1,248,0,20124
7829,118,3,174,0,20818
7830,99,3,16,0,21157
7831,257.9,8,57,0,23185
7832,39.5,2,382,0,21146
7833,1156,43,197,1,8520
7834,237.6,10,116,0,20007
7835,213,3,614,0,8004
7836,100.3,6,303,0,21401
7837,103,3,276,1,19087
7838,162.5,6,236,0,20878
7839,343.45,14,170,0,8226
7840,1828.79,49,73,0,20723
7841,42,1,762,0,21702
7842,291.45,13,209,0,22152
7843,244,9,8,0,22182
7844,415.9,10,271,0,21771
7845,60,2,824,0,20180
7846,188.5,4,11,0,8054
7847,303.64,11,278,1,8753
7848,851.1,29,14,0,20882
7849,44,1,268,0,22314
7850,80.95,3,273,0,21401
7851,26,1,207,0,22101
7852,202,4,282,0,19083
7853,745.85,17,102,0,8816
7854,35,1,380,0,8742
7855,258.95,5,28,0,8015
7856,206.5,6,23,0,21074
7857,850.1,24,587,0,22031
7858,401.2,9,608,0,20904
7859,98.95,2,380,0,8098
7860,49.5,1,287,0,22150
7861,75,2,630,0,21207
7862,768.6,15,31,0,22314
7863,612,13,210,0,19004
7864,65.5,2,228,0,19096
7865,65,1,565,0,21401
7866,12.95,2,261,0,22305
7867,63,3,302,0,22611
7868,119.55,11,255,0,20176
7869,394,13,149,0,20853
7870,881.9,22,84,0,20794
7871,69,1,906,0,8724
7872,284.95,9,81,1,20878
7873,82,3,260,0,20853
7874,186.5,4,116,1,8015
7875,399.5,9,265,1,22015
7876,146.5,5,268,0,21131
7877,1628.2,64,7,1,20905
7878,46,2,257,0,22310
7879,384,2,677,0,20715
7880,211.5,5,447,0,20187
7881,263.35,6,3,1,21046
7882,853.85,13,505,0,22027
7883,19.5,1,638,0,22304
7884,32,1,307,0,23185
7885,807.9,20,260,0,20882
7886,154,7,4,1,19010
7887,276.95,12,410,0,21236
7888,17,1,314,0,20115
7889,54,1,843,0,21044
7890,269,7,164,0,8628
7891,191,3,740,0,22701
7892,98.5,2,593,0,20165
7893,279.5,8,276,1,20877
7894,198,3,287,0,7728
7895,19.95,1,659,0,23185
7896,215.95,4,16,1,21204
7897,349.95,11,41,0,21093
7898,44.9,2,758,0,8330
7899,1516,39,303,0,8318
7900,188.5,4,638,0,21234
7901,222,5,16,0,20852
7902,233,7,123,1,8648
7903,169,1,315,0,22030
7904,57,2,257,0,21212
7905,102,3,107,0,20724
7906,1265.85,37,44,1,20905
7907,277.95,3,241,0,20902
7908,203,4,285,0,21046
7909,247,3,339,0,19002
7910,300.5,6,262,0,21234
7911,108.5,3,340,0,22102
7912,836.9,6,5,1,19128
7913,557.5,14,247,0,20854
7914,205,4,123,0,22192
7915,58.95,2,14,1,23185
7916,1279,19,265,0,22901
7917,63.9,4,558,0,8505
7918,973.4,22,46,1,20009
7919,200.75,6,744,1,22153
7920,453,10,22,1,20120
7921,616.45,17,139,1,8096
7922,711,11,51,1,22003
7923,39.5,1,625,0,8757
7924,184.5,4,635,0,21158
7925,846.9,13,57,0,22101
7926,265,8,522,0,8050
7927,156.4,6,821,0,24060
7928,26.9,3,2,0,22046
7929,37,1,629,0,19002
7930,134.5,4,254,0,20777
7931,146.95,5,224,0,22032
7932,75,1,363,0,8055
7933,830.5,16,145,0,20882
7934,677.75,17,419,0,19004
7935,39.5,2,398,0,8753
7936,0,1,263,0,22003
7937,119,3,475,0,20854
7938,521.35,12,93,0,21044
7939,335.5,7,145,0,22066
7940,58,2,266,0,21403
7941,776,23,94,0,8628
7942,195.75,10,87,0,20874
7943,39.5,1,764,0,20895
7944,39,1,269,0,19047
7945,39.5,2,19,0,22701
7946,105,3,177,0,21075
7947,29,1,341,0,8759
7948,3352.25,72,98,0,21403
7949,535.3,19,1,0,22032
7950,210.3,8,246,0,19047
7951,208,2,300,0,21108
7952,898.95,24,268,1,8055
7953,106,3,258,1,19047
7954,81,2,123,0,20872
7955,157.5,3,280,0,18901
7956,381,11,279,0,19154
7957,467,10,15,1,8225
7958,966.4,22,255,0,22030
7959,88,2,255,0,22032
7960,93,3,350,0,19010
7961,113,3,139,1,21204
7962,1346.65,45,20,1,21771
7963,881.2,19,35,0,20009
7964,49.95,1,409,0,20705
7965,948,19,116,0,24060
7966,354.5,9,173,0,19111
7967,159.9,4,137,0,21401
7968,98,2,22,0,8234
7969,316.9,8,143,0,23113
7970,253.95,5,90,0,20110
7971,19.95,1,739,0,20852
7972,22,1,257,0,8080
7973,321,9,376,1,22181
7974,1284.35,22,56,1,20175
7975,92.5,4,377,0,20861
7976,39.5,2,16,0,21074
7977,109.85,4,271,0,21204
7978,78,1,576,0,8057
7979,494.05,9,265,0,22039
7980,2141.24,87,102,1,22003
7981,194.5,5,261,0,22302
7982,29.95,1,607,1,21158
7983,234,9,26,0,22554
7984,341,5,266,1,21014
7985,226,4,118,0,22046
7986,129,3,273,1,23113
7987,9,1,406,0,20016
7988,15,2,437,0,8034
7989,59,2,265,0,19096
7990,417,11,257,0,19446
7991,1262.3,33,11,1,21093
7992,84,2,641,0,20170
7993,25,1,34,0,8081
7994,44.95,1,611,0,19115
7995,69,1,583,0,8057
7996,1054.9,12,90,0,22193
7997,155,1,171,0,22207
7998,97,3,266,0,22032
7999,40,1,675,0,21014
8000,1984,18,263,0,21234
8001,59.95,1,419,0,20794
8002,152,4,272,0,8534
8003,988.45,26,118,0,19147
8004,447,12,138,0,21014
8005,98.5,2,945,0,21403
8006,1900.5,22,264,1,21122
8007,35,1,776,0,19154
8008,49,1,440,0,22033
8009,37,1,887,0,19106
8010,217.8,6,108,0,21042
8011,75,1,969,0,20124
8012,133.95,4,584,0,21117
8013,39.5,1,749,0,19010
8014,75.95,2,959,0,21029
8015,44,1,641,0,21030
8016,34.95,1,744,0,21014
8017,165,2,441,1,22201
8018,524,10,20,0,8225
8019,303.9,8,294,0,8816
8020,40,2,468,0,23185
8021,385,8,264,0,8077
8022,233.35,10,10,0,19096
8023,108,2,229,1,20912
8024,151,4,625,0,21230
8025,290.75,8,248,0,20817
8026,3384.85,81,64,1,22205
8027,39,1,626,0,20876
8028,372.75,16,56,0,22180
8029,29,1,313,0,20904
8030,794.6,31,32,0,21093
8031,25,1,485,0,21093
8032,136,2,41,0,22041
8033,187.5,3,363,0,20169
8034,969.9,18,43,0,22305
8035,211,5,283,0,8742
8036,72.5,3,352,1,8088
8037,251.5,7,264,0,19096
8038,98.5,2,259,0,21032
8039,204.5,4,213,0,20912
8040,40,1,742,0,20872
8041,1260.95,40,26,1,8080
8042,601.5,19,53,1,21093
8043,279,1,258,0,21136
8044,375.45,9,284,1,20705
8045,234,5,6,0,19446
8046,63.2,4,648,0,22602
8047,140.5,4,119,0,8055
8048,483.45,11,83,1,19047
8049,49.5,1,646,0,8873
8050,29,1,314,0,8361
8051,20,1,46,0,20186
8052,69,1,28,0,19002
8053,97.7,8,258,0,8201
8054,269.5,4,271,0,21401
8055,1979.1,41,68,0,8759
8056,118.9,3,471,0,21044
8057,795.7,22,18,1,22308
8058,131,3,6,0,20158
8059,135,2,329,0,19004
8060,81,2,258,0,20117
8061,1391.4,25,29,1,21146
8062,91,2,640,0,22407
8063,173.5,2,3,0,19067
8064,496.45,13,72,0,20902
8065,229.4,9,19,0,21117
8066,285.9,9,171,0,22206
8067,99.95,4,348,0,20171
8068,100,3,495,0,20148
8069,88,5,66,0,8055
8070,34,1,276,0,21032
8071,599.85,19,74,0,20905
8072,503.5,15,518,0,7728
8073,29.5,1,264,0,8096
8074,128,4,2,0,8034
8075,44,1,291,0,22039
8076,198,4,122,0,20902
8077,69,1,1,0,21042
8078,60,1,865,0,24060
8079,71,2,100,0,21234
8080,79,3,114,0,18940
8081,34.45,2,489,0,20110
8082,15,1,10,0,20878
8083,219.85,4,71,0,20155
8084,729.9,18,46,1,21122
8085,511.95,11,192,1,21401
8086,331,7,304,0,21236
8087,200,4,272,0,20015
8088,69,1,272,0,8035
8089,349.8,10,189,0,8090
8090,214,2,276,0,20181
8091,56,1,19,0,8648
8092,121,5,272,1,22033
8093,180,2,880,1,21054
8094,328.2,19,73,1,21401
8095,17,1,258,0,22033
8096,237,9,368,0,8057
8097,152.6,8,17,0,20007
8098,194,4,254,0,22405
8099,180.95,3,775,0,8021
8100,267.45,5,213,0,22611
8101,338,4,632,0,20853
8102,1209,20,278,0,23229
8103,1026,29,43,0,20016
8104,112.5,3,47,1,8081
8105,1195.9,34,77,1,19087
8106,623.5,14,104,0,21204
8107,403.7,11,422,0,8753
8108,2101.75,44,3,1,8002
8109,114.5,3,129,0,22003
8110,249.95,6,185,0,8332
8111,74.9,2,790,0,20817
8112,253,3,83,0,21122
8113,212.5,3,302,1,20852
8114,0,1,543,0,20110
8115,73,2,32,0,21108
8116,19.5,1,140,0,21771
8117,264.45,9,31,0,8221
8118,79,3,387,0,22601
8119,144.5,5,95,0,19046
8120,122.95,4,420,0,18940
8121,69,1,542,0,22031
8122,866.95,19,31,0,21771
8123,49.5,1,643,0,22310
8124,567.75,19,239,0,20902
8125,22.5,1,448,0,22207
8126,190.25,7,143,0,8505
8127,435.55,14,220,0,22026
8128,429.5,5,208,0,22032
8129,46,1,275,0,8210
8130,256.5,7,214,0,20815
8131,961.4,20,18,0,21738
8132,30,1,440,0,20855
8133,116,4,111,0,21037
8134,295.95,7,132,0,22304
8135,69.95,2,102,0,19020
8136,177.95,2,616,0,20912
8137,2211.35,86,23,1,20155
8138,159.8,4,245,0,22308
8139,2609.9,34,215,0,21204
8140,1083.1,34,53,0,8033
8141,2600.85,53,51,0,7728
8142,2245.65,37,3,1,23185
8143,128,2,263,0,20176
8144,39,1,409,0,21093
8145,38,1,267,0,20164
8146,603.9,15,246,0,21122
8147,1536.85,25,92,1,20003
8148,265,1,633,0,22304
8149,169,5,458,0,8016
8150,113,2,162,0,8221
8151,178,2,10,0,8054
8152,366.4,13,68,0,20005
8153,392,8,284,0,22310
8154,121.65,6,42,1,22407
8155,30,1,169,0,21122
8156,4202.05,71,71,1,19002
8157,19.95,1,736,0,22030
8158,617.45,18,3,1,19002
8159,72,3,624,0,21093
8160,55,2,262,1,8052
8161,257,4,325,1,19067
8162,210,7,97,0,21210
8163,44,1,643,0,21042
8164,2056.7,56,159,1,22031
8165,66,2,259,1,8108
8166,96.5,5,35,0,22206
8167,64,3,264,0,7728
8168,277.7,8,113,0,22302
8169,49,3,518,0,20003
8170,880.5,14,45,1,19002
8171,40,1,301,0,22554
8172,127.5,3,710,0,22015
8173,60.5,3,754,0,20175
8174,206,4,174,0,8540
8175,39.5,1,740,0,22405
8176,138.8,4,368,0,22079
8177,288,7,589,0,22027
8178,167.95,3,641,0,20874
8179,508.4,12,9,1,22044
8180,291,8,292,0,22209
8181,32.9,2,58,0,21227
8182,181.95,5,138,0,22180
8183,381.95,5,633,0,20770
8184,65,2,284,0,8108
8185,407.95,12,125,1,8028
8186,880.75,24,40,0,21784
8187,57.9,2,802,0,20744
8188,29.5,1,93,0,22039
8189,158,3,685,0,20132
8190,138.4,4,502,0,20817
8191,24,3,449,1,8096
8192,562.5,4,635,0,22203
8193,515.75,8,71,0,22903
8194,168.9,6,54,0,22031
8195,147.5,3,47,0,20002
8196,319.5,10,326,0,21044
8197,177.85,5,474,0,20191
8198,0,3,154,0,22032
8199,136.4,5,45,0,20854
8200,29.5,1,273,0,21122
8201,30,1,802,0,8759
8202,470.8,11,266,1,19152
8203,30,1,273,0,19446
8204,444.05,12,244,1,21029
8205,435,7,227,0,20817
8206,84.5,2,718,0,20816
8207,280,6,636,0,21131
8208,450.5,12,275,0,20861
8209,49.95,1,353,0,19106
8210,279,1,703,0,19083
8211,16.95,1,972,1,22043
8212,98.5,2,269,0,22032
8213,228.45,3,254,0,23233
8214,29,1,167,0,21093
8215,523.3,21,22,0,22901
8216,144.5,3,271,0,22401
8217,981.65,33,20,1,21015
8218,114,2,18,0,19010
8219,151.95,5,368,0,8008
8220,372.55,10,67,0,22302
8221,25,1,650,0,21230
8222,93,2,137,1,8016
8223,367.5,4,351,0,19096
8224,148,2,301,0,22033
8225,107.5,3,200,0,22554
8226,32,1,778,0,21117
8227,65,1,243,0,20124
8228,1826,31,98,1,8610
8229,49,2,263,0,19067
8230,1828.95,67,58,1,8057
8231,149.25,4,30,1,8210
8232,217.95,7,53,0,18901
8233,129,2,14,0,19106
8234,266,6,111,0,22207
8235,159.85,3,406,0,19128
8236,876.75,19,1,0,23113
8237,78.95,2,116,0,21204
8238,922.95,15,70,1,18901
8239,502.9,14,392,1,22611
8240,31.9,2,37,0,22152
8241,90,3,699,0,21234
8242,142,5,41,0,21117
8243,69,1,264,0,22102
8244,362.5,11,160,0,8757
8245,888.4,29,848,0,20906
8246,131.5,3,269,0,21403
8247,375.75,11,584,0,22152
8248,366.9,7,114,0,21218
8249,144.95,4,270,0,22033
8250,99.9,1,946,0,8081
8251,323.8,11,33,1,22030
8252,130,2,296,0,22151
8253,704.5,19,42,1,8003
8254,3333.95,60,258,1,18901
8255,54.9,2,693,0,20878
8256,37,1,282,0,8050
8257,56,1,18,0,20187
8258,606.55,21,106,0,22015
8259,280.5,4,234,0,21048
8260,69,1,946,0,21108
8261,958.5,22,303,0,22066
8262,221.5,7,18,0,21234
8263,97.5,2,266,0,20111
8264,210.5,5,465,0,22152
8265,75,1,268,0,21236
8266,1590.55,41,68,0,21230
8267,29.5,1,826,0,21044
8268,207,2,322,0,21044
8269,246.85,7,355,0,21218
8270,39.5,2,395,0,22315
8271,756,16,23,1,22308
8272,436.25,14,32,0,22153
8273,44,1,261,0,20147
8274,231,2,818,0,24060
8275,200.85,8,262,1,20136
8276,125,1,629,0,21136
8277,322,10,543,0,21771
8278,94,4,614,0,19002
8279,1544.3,31,9,0,20817
8280,223.5,6,63,0,8054
8281,937.25,19,138,0,21030
8282,69,2,43,1,21158
8283,29,1,271,0,19135
8284,227,7,216,0,21702
8285,49,1,956,0,20906
8286,840.4,19,491,0,21030
8287,859.5,18,170,0,21046
8288,113,3,214,0,8753
8289,1016.6,28,15,0,22304
8290,17,1,269,0,8742
8291,574.95,16,289,0,21771
8292,4051.9,71,93,1,19087
8293,1422.35,29,53,1,19038
8294,557.74,9,75,0,21042
8295,34,1,631,0,21144
8296,910,29,29,0,22124
8297,109,3,272,0,23185
8298,50,2,159,0,22015
8299,29.5,1,621,0,19087
8300,832.5,19,17,1,8742
8301,237.5,3,271,0,8055
8302,396.45,5,270,0,22903
8303,1176.9,19,291,0,8742
8304,150,2,695,1,22039
8305,39.95,1,372,0,20906
8306,483,7,294,0,24060
8307,75,1,574,0,19083
8308,170,2,102,0,20155
8309,975.3,23,606,0,19119
8310,44,1,602,0,22204
8311,39.5,2,397,0,22630
8312,381.95,8,158,0,21158
8313,19.95,1,970,0,8873
8314,199,1,636,0,20181
8315,209,5,268,0,20016
8316,59,1,55,0,21286
8317,455.8,11,263,0,7728
8318,218.5,7,257,0,19002
8319,418.85,19,13,0,21029
8320,818.8,25,45,0,8050
8321,66,2,619,0,8816
8322,420,11,72,1,22206
8323,89,1,318,0,20112
8324,801.25,12,88,0,8037
8325,357,5,643,0,22314
8326,138,2,221,0,21093
8327,46,1,960,0,22601
8328,93,3,405,0,20171
8329,154,3,21,0,21114
8330,1161.7,30,47,0,19067
8331,439,9,253,0,19106
8332,38,1,661,0,20853
8333,219,5,187,1,20191
8334,159,4,295,0,20165
8335,222,8,119,1,8234
8336,506,14,438,0,21044
8337,1626.2,54,67,1,22181
8338,1006.75,25,67,1,22032
8339,233,9,21,1,19067
8340,693.25,13,205,1,22015
8341,168.85,6,82,0,20817
8342,931.75,30,45,1,21784
8343,24,1,169,0,8534
8344,79,1,106,0,23229
8345,181,4,287,0,21784
8346,69,1,20,0,22701
8347,80,2,286,0,20740
8348,367,7,292,0,23113
8349,293.45,5,233,0,21093
8350,70,2,802,0,21046
8351,1334.75,30,573,0,19006
8352,49,1,92,0,8234
8353,93,2,274,0,23229
8354,613,6,265,0,19087
8355,335.9,8,148,0,22205
8356,42,1,698,1,22407
8357,256.9,8,99,0,20147
8358,51,2,652,0,7728
8359,195,7,216,0,22102
8360,29,1,362,0,22204
8361,129.95,6,360,0,20165
8362,307.85,7,276,1,22192
8363,332,7,177,0,21093
8364,582.5,16,109,0,20175
8365,201,5,811,0,21771
8366,1331.2,17,53,0,22192
8367,578.75,16,31,0,21401
8368,166,4,656,0,20878
8369,42.85,3,731,0,20833
8370,329.45,8,14,0,20171
8371,142.5,4,662,0,20111
8372,69,1,265,0,22310
8373,44,1,917,0,23185
8374,75.95,2,173,0,8520
8375,6265.5,116,12,1,22046
8376,49,1,269,0,21108
8377,39.5,2,14,1,19002
8378,20,1,305,1,19038
8379,673.5,10,111,0,21228
8380,26,1,448,0,22901
8381,995.65,33,62,1,20901
8382,29.95,1,641,0,22124
8383,696.1,24,66,0,21158
8384,39.5,1,642,0,19136
8385,154,5,342,0,18940
8386,569.9,13,249,0,22307
8387,1208,19,272,0,21032
8388,487.7,16,24,1,20854
8389,178,1,274,0,7726
8390,1666.2,39,164,1,21236
8391,222.5,3,772,0,20165
8392,149.5,2,745,1,20816
8393,118,2,622,0,8205
8394,49.5,1,272,0,20124
8395,138,1,302,0,21014
8396,79,2,274,0,8055
8397,25,1,859,0,22407
8398,336,7,8,0,20866
8399,1313.4,39,53,1,22066
8400,81.5,3,113,0,7726
8401,150.9,5,53,1,20910
8402,47,2,852,0,8043
8403,330.4,9,194,1,23229
8404,34.9,2,65,0,8077
8405,675.65,17,199,0,22630
8406,245.95,6,233,0,20016
8407,1557.04,57,24,1,19002
8408,1068.4,32,43,1,22033
8409,49,1,263,1,8090
8410,112,3,624,0,21136
8411,269.1,11,99,0,20906
8412,123.95,4,427,0,22204
8413,237.5,11,531,0,21046
8414,214.95,2,351,0,21117
8415,788.5,8,216,0,22192
8416,142,2,638,0,22182
8417,467.75,13,121,0,21012
8418,31.5,2,48,1,21042
8419,216,6,42,0,20912
8420,301.45,8,15,0,20740
8421,44,1,259,0,22032
8422,49,1,920,0,7726
8423,225,2,797,0,20815
8424,84.85,6,132,0,22101
8425,439.45,6,189,0,21204
8426,111,4,282,0,20850
8427,182,2,361,1,22042
8428,85,3,534,0,8755
8429,22.95,1,259,0,8244
8430,1776,44,66,1,8098
8431,118,2,205,0,22102
8432,76,3,310,0,20770
8433,49,1,268,0,20872
8434,1673.5,25,155,1,23229
8435,1037.45,43,150,1,21401
8436,229,6,61,0,21158
8437,119,2,420,0,22003
8438,853.9,22,223,1,20872
8439,237.9,7,20,1,20850
8440,309.1,10,604,0,20815
8441,1691.75,56,18,1,20007
8442,50,2,13,0,22124
8443,95.9,3,86,0,23233
8444,360.95,7,92,0,21163
8445,78,3,608,0,22015
8446,44,1,337,0,22152
8447,130,1,643,0,8080
8448,596.8,19,387,1,20850
8449,163.5,3,146,0,21042
8450,1272.3,29,270,0,21210
8451,496.45,9,94,0,8088
8452,158.9,4,245,0,22015
8453,31,1,268,0,20151
8454,365.95,4,155,0,19087
8455,795.6,29,60,0,20815
8456,29,1,350,0,8540
8457,34,1,231,0,8755
8458,31.5,1,945,0,21228
8459,29,1,75,0,19038
8460,299.5,6,261,0,21157
8461,49.5,1,668,0,8527
8462,78,2,639,0,23229
8463,87.5,6,405,0,20853
8464,518.25,15,108,0,23113
8465,268,6,23,0,8742
8466,14,1,270,1,7726
8467,507,4,261,0,21029
8468,103,2,632,0,8091
8469,30,1,574,0,19087
8470,0,1,635,0,22066
8471,39,1,170,0,20016
8472,650.75,20,10,1,8050
8473,118,2,25,1,19053
8474,173,3,211,0,18901
8475,42,1,692,0,8332
8476,262,5,183,1,22031
8477,179,1,308,0,21035
8478,88.8,4,249,0,8010
8479,466,13,82,0,21042
8480,107,4,548,0,21046
8481,760,10,257,0,24060
8482,207.5,4,289,0,22202
8483,298,2,274,0,21048
8484,175.4,4,3,0,19446
8485,651.5,16,227,0,8244
8486,105,3,259,0,19020
8487,349,9,279,0,22601
8488,737.05,31,64,0,21015
8489,73.95,3,634,1,23229
8490,109.5,3,622,0,19087
8491,59.95,1,347,0,7726
8492,390.5,12,268,0,22015
8493,66,2,191,0,20707
8494,336,4,473,0,21030
8495,106,2,657,0,8060
8496,107.95,4,97,0,21701
8497,112.5,4,94,1,22311
8498,52,1,647,0,23229
8499,44,1,269,0,19103
8500,304.95,4,281,0,19096
8501,428.25,10,634,0,8690
8502,165,4,625,0,21784
8503,0,1,177,0,22302
8504,136.95,4,21,0,22102
8505,321,7,86,1,22302
8506,263,3,793,0,8053
8507,52.9,3,130,0,19087
8508,49.5,2,281,0,8088
8509,169,1,607,0,19446
8510,98,3,225,0,19128
8511,3214.75,87,67,0,20147
8512,59,1,100,0,20777
8513,133,5,302,1,8691
8514,133.95,2,119,0,21030
8515,1365.6,38,70,1,20191
8516,536,13,636,0,21114
8517,39.5,2,376,0,20874
8518,19.95,1,970,0,22302
8519,10,1,260,0,20175
8520,271.8,8,450,0,21212
8521,273,10,153,1,20904
8522,95,3,270,0,20136
8523,1025.2,26,7,0,20814
8524,197.5,2,334,0,8054
8525,314.5,4,296,0,19115
8526,88,2,6,0,20003
8527,2527.3,61,28,1,8550
8528,485.9,9,284,1,19047
8529,837.85,18,54,0,8055
8530,69,1,162,0,19115
8531,39.5,2,383,1,20187
8532,593.5,6,445,0,20171
8533,740.95,17,31,1,19124
8534,1342.85,35,48,1,22205
8535,517.45,16,303,1,20191
8536,39.5,1,931,0,8033
8537,462.95,12,262,0,20170
8538,499.65,24,100,0,20816
8539,302.5,10,384,0,8050
8540,1091.35,19,33,0,8816
8541,107.8,4,403,0,19067
8542,279,8,11,0,20723
8543,839.6,14,14,0,19010
8544,684.9,15,185,0,21044
8545,112,3,626,0,22031
8546,180,2,213,0,8054
8547,219.95,5,371,0,22191
8548,84,2,915,0,21784
8549,351,4,634,0,7728
8550,255.4,13,178,0,20815
8551,190.95,6,243,0,20715
8552,308.9,11,265,0,8053
8553,123.8,4,493,0,22306
8554,175,5,363,0,21212
8555,169.5,4,314,0,8221
8556,526.8,13,54,0,7728
8557,0,3,255,0,8201
8558,15,1,41,0,22202
8559,305.9,8,470,1,8753
8560,255,7,496,0,8302
8561,122.9,5,146,0,22205
8562,122,7,219,1,8540
8563,44,1,292,0,22192
8564,333,5,256,1,22181
8565,79,1,321,0,22031
8566,84.8,5,613,0,8361
8567,184,3,251,0,22032
8568,39.5,3,365,0,22015
8569,2302.1,44,18,1,20152
8570,68,2,16,1,21228
8571,499.5,4,285,0,22003
8572,133,5,737,0,8540
8573,408.95,14,576,0,21042
8574,50.85,2,973,0,19038
8575,128,3,266,0,21117
8576,1302.45,19,325,0,21029
8577,210.4,8,342,0,20110
8578,25,1,307,0,21090
8579,670.85,20,130,0,20906
8580,274,10,107,1,7728
8581,32,1,347,0,18901
8582,179,1,211,0,8205
8583,248.35,8,340,0,21403
8584,39,1,959,0,22306
8585,151.95,4,744,0,22308
8586,107.45,3,79,1,19087
8587,371.5,6,630,0,8540
8588,19.5,1,811,0,7726
8589,39,1,477,0,21209
8590,69,1,262,0,21093
8591,166.25,6,707,0,22308
8592,229,7,395,0,22303
8593,447.4,12,152,1,18901
8594,676,10,772,0,19446
8595,521.9,8,61,1,22602
8596,690.5,14,227,0,20148
8597,107,2,775,0,8093
8598,198.9,6,4,0,23185
8599,49.5,1,259,0,19087
8600,205,3,19,0,22554
8601,127,3,308,0,20191
8602,40,2,298,0,20715
8603,49,1,782,0,21044
8604,1270.15,32,263,0,20854
8605,60,2,602,0,20169
8606,98.95,3,19,0,22310
8607,59,1,295,0,18940
8608,231.4,7,275,0,8008
8609,113.9,4,605,0,19147
8610,59.5,2,924,0,19087
8611,63,2,208,0,8081
8612,552,11,266,0,18966
8613,321.35,11,347,1,21209
8614,1792.5,31,26,1,22901
8615,53.95,3,639,1,22204
8616,93.95,3,745,0,21401
8617,182,4,626,0,8534
8618,1191.45,29,107,1,19135
8619,293.4,10,249,0,21784
8620,749.4,20,94,0,19047
8621,1241.6,37,45,0,22205
8622,517,3,653,0,20720
8623,319.85,4,261,0,22204
8624,303.45,12,100,0,20905
8625,153,4,166,1,20170
8626,685.15,23,68,1,8302
8627,57,1,255,0,20007
8628,59.95,1,112,0,22201
8629,278.5,6,25,0,19006
8630,90.5,4,272,0,19111
8631,139,2,269,0,20186
8632,1047.4,19,260,0,20815
8633,643,7,280,0,19147
8634,628.85,17,426,0,20720
8635,118,2,703,0,21074
8636,78,3,255,0,19004
8637,36,1,210,0,19002
8638,1254.1,28,14,1,8088
8639,61.5,3,278,0,22207
8640,180,6,19,0,21014
8641,50,2,609,0,22180
8642,798.9,11,122,0,20007
8643,1270,4,1,0,20152
8644,414.95,10,263,1,22205
8645,39.5,1,735,0,8302
8646,351.5,11,52,0,8540
8647,174,2,899,0,21209
8648,253.5,7,76,1,18901
8649,2324.9,36,16,1,20132
8650,189,4,683,0,8550
8651,49.5,2,309,1,22911
8652,203,3,393,0,20132
8653,1019.9,18,143,1,8619
8654,166.5,4,301,0,8050
8655,396.3,14,259,0,21209
8656,16.5,2,37,0,21042
8657,79,1,934,0,19047
8658,40,1,691,0,8628
8659,204.95,5,244,0,22304
8660,174.5,3,553,0,22102
8661,263.85,8,218,1,20024
8662,138,3,599,0,22030
8663,129,1,640,0,19119
8664,310.65,13,364,1,20902
8665,86.8,4,417,0,21042
8666,379.85,12,145,0,22193
8667,552.5,15,43,0,22015
8668,447.85,7,600,0,8648
8669,39.5,2,23,0,21157
8670,127,3,259,0,21212
8671,234.8,8,128,0,20007
8672,184,4,714,0,19446
8673,900.5,19,86,1,22015
8674,123,3,594,0,8054
8675,28,2,271,0,19124
8676,39,1,264,0,20715
8677,927.1,27,40,0,20124
8678,272.5,4,777,0,20854
8679,139,1,310,1,8033
8680,262.8,12,108,0,22207
8681,85,1,554,0,22102
8682,129,1,90,0,22180
8683,37,1,262,0,8048
8684,140.9,5,199,0,21044
8685,70.45,3,699,0,21014
8686,112,3,322,0,23229
8687,58.5,2,638,0,20815
8688,330.7,5,247,0,22182
8689,9.5,2,156,0,20817
8690,99,1,291,0,22302
8691,127.05,6,485,0,19096
8692,154,4,173,0,8701
8693,175.1,9,618,0,20003
